Date,Temp_Mean,Temp_Min,Temp_Max,Apparent_Temp,Humidity,Wind_Speed,Pressure,Visibility,Year,Month,Season
2006-02-17,3.7356481481481487,0.6666666666666683,7.611111111111112,0.9331018518518516,0.9408333333333334,12.562025,1001.8825,8.419629166666667,2006,2,Winter
2006-02-18,5.8939814814814815,0.5999999999999991,12.261111111111113,3.5543981481481484,0.8170833333333333,14.577879166666667,1010.8429166666666,11.822095833333334,2006,2,Winter
2006-02-19,7.663425925925925,1.761111111111112,14.02777777777778,5.844212962962963,0.7370833333333334,11.577241666666666,1012.1066666666667,12.223925000000001,2006,2,Winter
2006-02-20,8.063657407407408,2.361111111111111,14.083333333333334,6.05162037037037,0.7729166666666667,15.804833333333335,1010.90625,11.689941666666668,2006,2,Winter
2006-02-21,7.004166666666666,3.838888888888887,11.25,5.686342592592593,0.8908333333333333,9.006608333333334,1011.2179166666666,8.6779,2006,2,Winter
2006-02-22,4.846990740740741,0.6444444444444426,7.711111111111112,2.6814814814814816,0.8562500000000001,9.818316666666666,1018.2941666666667,9.502354166666667,2006,2,Winter
2006-02-23,1.9636574074074076,-0.0999999999999998,4.366666666666666,-0.47407407407407387,0.8566666666666666,10.479758333333335,1020.7108333333334,8.742970833333333,2006,2,Winter
2006-02-24,3.3557870370370364,1.1333333333333329,5.972222222222222,-0.6622685185185185,0.8808333333333334,18.148054166666668,1014.7454166666666,10.058475,2006,2,Winter
2006-02-25,1.7509259259259256,0.5777777777777773,2.7333333333333343,0.859722222222222,0.9345833333333333,5.1540125,1012.4333333333334,6.549345833333334,2006,2,Winter
2006-02-26,0.588425925925926,-1.7388888888888885,2.6722222222222234,-2.890509259259259,0.9075000000000001,12.054875000000001,1009.6595833333334,6.394383333333334,2006,2,Winter
2006-02-27,-2.0777777777777775,-4.038888888888888,0.1111111111111126,-5.993981481481481,0.7591666666666667,14.2464875,1004.3433333333332,10.391879166666667,2006,2,Winter
2006-02-28,-3.582175925925926,-4.905555555555555,-2.2277777777777787,-8.411574074074073,0.7954166666666667,14.161962500000001,1006.19625,7.68775,2006,2,Winter
2006-03-01,-2.5400462962962957,-7.566666666666667,2.433333333333335,-6.679166666666666,0.8420833333333334,12.371508333333333,1008.6883333333334,8.739616666666667,2006,3,Spring
2006-03-02,-1.770138888888889,-5.072222222222221,2.2000000000000006,-4.858564814814815,0.8766666666666666,9.719704166666668,1008.0779166666666,6.5587375,2006,3,Spring
2006-03-03,-0.6562500000000001,-10.1,5.022222222222222,-4.815509259259259,0.8020833333333334,15.353362500000001,1009.7800000000001,10.204045833333334,2006,3,Spring
2006-03-04,7.493981481481481,3.4999999999999982,11.02777777777778,4.509722222222223,0.75875,22.906275000000004,999.3445833333334,12.372179166666667,2006,3,Spring
2006-03-05,2.7493055555555554,-0.5333333333333338,8.88888888888889,-1.2432870370370368,0.9079166666666666,17.3075,996.8929166666667,8.1083625,2006,3,Spring
2006-03-06,-1.0752314814814814,-2.994444444444445,0.1999999999999996,-5.250925925925926,0.8583333333333334,12.843104166666668,1010.28375,6.577520833333334,2006,3,Spring
2006-03-07,-0.9900462962962964,-3.111111111111112,2.1722222222222203,-6.129166666666666,0.6741666666666667,18.336558333333333,1012.9491666666667,11.244508333333334,2006,3,Spring
2006-03-08,-1.2423611111111112,-4.238888888888888,2.7999999999999994,-4.697222222222222,0.68125,12.281616666666666,1017.0233333333334,10.932570833333335,2006,3,Spring
2006-03-09,0.5631944444444442,-4.383333333333334,2.6500000000000017,-4.314120370370371,0.7529166666666667,19.521250000000002,1010.6433333333333,10.069208333333334,2006,3,Spring
2006-03-10,4.463425925925926,2.2666666666666657,6.333333333333332,2.1097222222222225,0.8745833333333333,10.656858333333334,1005.2154166666666,9.105220833333334,2006,3,Spring
2006-03-11,4.631944444444445,1.594444444444443,7.872222222222224,2.4717592592592594,0.8541666666666666,10.195995833333333,1002.85125,8.044633333333334,2006,3,Spring
2006-03-12,2.685185185185185,-0.3055555555555559,7.022222222222222,-2.2354166666666666,0.7925,26.07126666666667,1009.5391666666666,9.232008333333333,2006,3,Spring
2006-03-13,-1.4967592592592593,-2.2000000000000006,-0.0444444444444434,-8.533564814814815,0.9049999999999999,31.3285875,1015.63625,4.278575,2006,3,Spring
2006-03-14,-0.17361111111111083,-2.105555555555555,1.1166666666666656,-4.509722222222222,0.8591666666666667,14.795900000000001,1019.1441666666666,6.264241666666667,2006,3,Spring
2006-03-15,1.210185185185185,-1.1111111111111112,3.733333333333333,0.04236111111111124,0.7970833333333333,5.3029375,1020.9083333333333,8.459879166666667,2006,3,Spring
2006-03-16,2.777083333333334,-0.0222222222222217,7.083333333333333,2.423842592592593,0.8116666666666666,3.7298333333333336,1021.225,4.858175,2006,3,Spring
2006-03-17,3.309259259259259,1.161111111111113,6.122222222222224,1.5203703703703704,0.8570833333333333,8.141904166666666,1019.8299999999999,7.765566666666667,2006,3,Spring
2006-03-18,3.272916666666667,1.1333333333333329,5.172222222222223,2.8328703703703706,0.8345833333333333,4.3865791666666665,1019.3762499999999,9.547970833333334,2006,3,Spring
2006-03-19,3.775,0.0944444444444453,7.872222222222224,2.2509259259259258,0.7879166666666667,7.3892291666666665,1015.8820833333333,8.6135,2006,3,Spring
2006-03-20,5.810185185185186,-1.1777777777777785,12.916666666666666,4.137731481481482,0.74375,11.301529166666667,1011.1770833333334,8.316320833333334,2006,3,Spring
2006-03-21,9.02962962962963,1.25,16.083333333333332,7.932407407407408,0.7133333333333334,12.965866666666665,1009.295,10.8936625,2006,3,Spring
2006-03-22,11.01898148148148,7.805555555555554,13.916666666666664,10.41412037037037,0.8520833333333333,9.501683333333334,1006.1666666666666,12.211179166666668,2006,3,Spring
2006-03-23,5.435185185185184,1.0611111111111091,8.794444444444444,1.1414351851851852,0.7291666666666666,25.215283333333332,1005.7800000000001,10.015541666666667,2006,3,Spring
2006-03-24,3.046990740740741,-2.294444444444444,7.938888888888887,-0.49259259259259297,0.6783333333333333,14.555070833333334,1016.4216666666666,12.166904166666667,2006,3,Spring
2006-03-25,7.516666666666667,0.5333333333333338,13.91111111111111,5.502546296296296,0.6741666666666667,14.032491666666667,1012.3091666666666,11.8516125,2006,3,Spring
2006-03-26,12.522916666666667,5.1,18.88888888888889,12.099768518518518,0.7020833333333334,11.772454166666668,996.8737499999999,11.080154166666667,2006,3,Spring
2006-03-27,14.115277777777777,6.161111111111113,21.18333333333333,13.77361111111111,0.6925,11.724154166666667,1010.3383333333333,11.43905,2006,3,Spring
2006-03-28,13.744444444444445,7.9944444444444445,18.966666666666665,13.431944444444445,0.7070833333333333,15.802820833333334,1007.8070833333333,12.203129166666669,2006,3,Spring
2006-03-29,10.436574074074075,7.883333333333332,12.572222222222225,8.74976851851852,0.7216666666666667,25.553383333333333,1007.4029166666666,12.242708333333333,2006,3,Spring
2006-03-30,11.236574074074076,6.111111111111111,17.23888888888889,9.859722222222222,0.5879166666666666,18.417729166666668,1015.3979166666667,12.069633333333334,2006,3,Spring
2006-03-31,10.437037037037037,6.322222222222224,13.816666666666666,9.617824074074074,0.8108333333333334,12.194408333333334,1013.6208333333334,12.2138625,2006,3,Spring
2006-04-01,12.683101851851852,7.733333333333334,18.911111111111115,12.208333333333334,0.7200000000000001,11.844904166666668,1016.46375,12.415783333333332,2006,4,Spring
2006-04-02,12.396296296296297,8.683333333333334,17.72222222222222,12.157175925925927,0.7570833333333334,6.555383333333334,1014.3558333333334,12.207825,2006,4,Spring
2006-04-03,12.326157407407408,5.855555555555555,17.84444444444445,12.010416666666666,0.7266666666666667,6.442012500000001,1013.6804166666667,11.1069875,2006,4,Spring
2006-04-04,8.624305555555555,4.355555555555558,12.916666666666666,7.1685185185185185,0.8354166666666667,10.719245833333334,1014.8495833333333,10.774254166666667,2006,4,Spring
2006-04-05,10.767824074074076,2.7111111111111126,15.088888888888889,10.270833333333334,0.73375,13.727933333333334,1009.8137499999999,10.131595833333334,2006,4,Spring
2006-04-06,6.427546296296296,4.444444444444445,10.050000000000002,3.659490740740741,0.915,15.197058333333333,1010.8066666666667,8.915375000000001,2006,4,Spring
2006-04-07,6.779629629629629,2.688888888888891,11.06111111111111,4.974537037037037,0.6858333333333334,12.2199,1015.5833333333334,11.306225,2006,4,Spring
2006-04-08,8.107870370370371,0.9555555555555548,13.88888888888889,7.523611111111111,0.6491666666666667,7.2470125,1018.0245833333333,11.333729166666666,2006,4,Spring
2006-04-09,10.68773148148148,2.0222222222222226,17.38888888888889,10.008564814814815,0.6170833333333333,13.100704166666667,1016.3904166666666,11.517537500000001,2006,4,Spring
2006-04-10,14.461574074074074,6.111111111111111,21.18333333333333,13.95162037037037,0.5979166666666667,18.239958333333334,1011.13125,11.665120833333333,2006,4,Spring
2006-04-11,11.92962962962963,7.688888888888891,17.516666666666666,10.785185185185185,0.8595833333333333,15.647858333333334,1005.3858333333334,7.966816666666667,2006,4,Spring
2006-04-12,8.294907407407408,6.066666666666667,11.066666666666668,5.869212962962963,0.78875,20.766987500000003,1004.8241666666667,11.039904166666666,2006,4,Spring
2006-04-13,7.440277777777777,5.438888888888888,9.183333333333334,5.468981481481482,0.7458333333333332,11.593341666666667,1009.9491666666667,11.446429166666666,2006,4,Spring
2006-04-14,11.166203703703703,3.722222222222224,16.29444444444444,10.870833333333332,0.72125,11.2921375,1013.9870833333333,11.113025,2006,4,Spring
2006-04-15,12.755092592592591,7.044444444444444,17.805555555555557,12.379629629629628,0.6620833333333334,10.356325,1018.2995833333333,12.0770125,2006,4,Spring
2006-04-16,14.27962962962963,10.82777777777778,18.86111111111111,14.27962962962963,0.7062499999999999,15.852462500000001,1012.25,12.444629166666667,2006,4,Spring
2006-04-17,13.44675925925926,8.405555555555557,18.40555555555555,13.261805555555554,0.7287499999999999,11.917354166666668,1012.4575,11.956933333333334,2006,4,Spring
2006-04-18,14.228703703703703,6.138888888888888,19.038888888888884,14.228703703703703,0.7291666666666666,6.803591666666667,1012.3466666666667,10.375108333333333,2006,4,Spring
2006-04-19,13.880324074074075,10.405555555555551,17.82777777777778,13.880324074074075,0.8233333333333334,12.507687500000001,1010.5725000000001,10.666920833333334,2006,4,Spring
2006-04-20,12.495370370370372,8.15,16.016666666666666,12.433564814814815,0.92875,5.304279166666666,1014.6974999999999,4.261804166666667,2006,4,Spring
2006-04-21,13.240046296296297,9.355555555555558,17.45555555555556,13.185416666666667,0.8887499999999999,6.835120833333334,1016.9658333333333,5.896625,2006,4,Spring
2006-04-22,13.874305555555557,7.155555555555556,20.083333333333336,13.874305555555557,0.8154166666666667,4.291991666666667,1016.3858333333333,8.660458333333333,2006,4,Spring
2006-04-23,15.851851851851853,8.311111111111112,22.77777777777778,15.818518518518518,0.7183333333333333,4.4093875,1016.0504166666666,8.799991666666667,2006,4,Spring
2006-04-24,17.066203703703703,7.688888888888891,23.93333333333333,17.066203703703703,0.6591666666666667,2.989904166666667,1019.0620833333334,9.714337500000001,2006,4,Spring
2006-04-25,17.343287037037037,9.911111111111111,23.96111111111111,17.29236111111111,0.6695833333333333,8.0681125,1019.3241666666667,11.744279166666667,2006,4,Spring
2006-04-26,18.037731481481483,9.972222222222223,25.04444444444444,18.037731481481483,0.6454166666666666,6.696929166666667,1015.5854166666667,11.797274999999999,2006,4,Spring
2006-04-27,16.292592592592595,11.416666666666664,21.25555555555556,16.292592592592595,0.7766666666666667,7.691775000000001,1012.5245833333333,11.132479166666668,2006,4,Spring
2006-04-28,16.5912037037037,11.588888888888889,21.22777777777777,16.5912037037037,0.6445833333333334,13.447525,1010.2370833333333,11.915341666666668,2006,4,Spring
2006-04-29,13.822685185185186,10.072222222222225,18.855555555555554,13.822685185185186,0.5716666666666667,20.818641666666668,1009.68375,11.911316666666666,2006,4,Spring
2006-04-30,13.752083333333333,9.483333333333333,17.800000000000004,13.592824074074073,0.5375,15.334579166666666,1013.1220833333333,12.507687500000001,2006,4,Spring
2006-05-01,12.210185185185184,10.555555555555555,15.72222222222222,12.210185185185184,0.8075,10.5434875,1015.7295833333334,10.687045833333334,2006,5,Spring
2006-05-02,13.711574074074074,10.27777777777778,17.200000000000003,13.711574074074074,0.755,10.249662500000001,1021.4591666666666,11.316958333333334,2006,5,Spring
2006-05-03,13.524305555555555,8.805555555555555,17.872222222222224,13.496296296296295,0.7304166666666667,7.9996875,1025.2858333333334,12.172941666666667,2006,5,Spring
2006-05-04,12.930324074074074,8.06666666666667,17.84444444444445,12.526388888888889,0.6404166666666666,9.763308333333333,1026.6795833333333,12.268870833333333,2006,5,Spring
2006-05-05,13.694907407407406,6.666666666666667,21.17777777777778,13.308564814814815,0.6025,8.877808333333334,1023.5995833333333,11.797274999999999,2006,5,Spring
2006-05-06,10.655324074074075,5.855555555555555,16.116666666666664,10.169212962962963,0.7533333333333333,11.679208333333333,1018.9608333333334,12.215204166666666,2006,5,Spring
2006-05-07,12.609027777777778,4.816666666666667,18.666666666666664,12.280787037037037,0.7645833333333334,8.021825,1017.8391666666666,11.506133333333333,2006,5,Spring
2006-05-08,13.565972222222221,8.599999999999998,18.688888888888886,13.565972222222221,0.7670833333333333,4.852808333333334,1016.4074999999999,12.228620833333332,2006,5,Spring
2006-05-09,14.939351851851853,6.400000000000002,22.17777777777778,14.88935185185185,0.6995833333333333,5.5256541666666665,1013.4991666666666,10.222829166666667,2006,5,Spring
2006-05-10,15.049768518518519,7.805555555555554,21.22777777777777,14.965972222222222,0.6466666666666666,12.170258333333335,1009.8612499999999,11.914000000000001,2006,5,Spring
2006-05-11,11.96851851851852,7.916666666666667,17.672222222222224,11.540277777777776,0.8125,10.3341875,1014.9383333333334,10.74675,2006,5,Spring
2006-05-12,14.942592592592591,6.7444444444444445,22.872222222222224,14.905092592592593,0.6841666666666667,5.3143416666666665,1020.34125,10.077258333333333,2006,5,Spring
2006-05-13,17.013194444444444,9.5,24.00555555555555,16.88773148148148,0.5958333333333333,11.454479166666667,1019.9366666666666,11.8838125,2006,5,Spring
2006-05-14,17.121296296296297,11.688888888888888,23.86111111111111,17.121296296296297,0.6658333333333334,10.2074,1016.5145833333332,12.417125,2006,5,Spring
2006-05-15,15.795138888888891,10.65,21.22777777777777,15.795138888888891,0.7704166666666667,9.714337500000001,1020.3104166666667,11.795933333333332,2006,5,Spring
2006-05-16,18.40648148148148,9.955555555555556,24.116666666666664,18.38310185185185,0.6329166666666667,9.706958333333334,1019.3329166666667,11.753,2006,5,Spring
2006-05-17,16.46990740740741,11.988888888888887,19.97222222222222,16.46990740740741,0.7891666666666667,13.473016666666666,1016.38,12.564708333333334,2006,5,Spring
2006-05-18,17.971527777777776,9.983333333333333,23.911111111111115,17.971527777777776,0.66625,8.408895833333334,1018.6479166666667,11.565166666666668,2006,5,Spring
2006-05-19,18.241203703703704,13.855555555555554,22.87777777777778,18.241203703703704,0.7324999999999999,14.082133333333333,1012.8345833333333,12.274908333333334,2006,5,Spring
2006-05-20,18.49328703703704,12.85,23.994444444444444,18.49328703703704,0.735,4.485191666666666,1009.7145833333334,12.176295833333334,2006,5,Spring
2006-05-21,17.675462962962964,13.355555555555554,22.30555555555556,17.675462962962964,0.7108333333333333,8.6919875,1011.7516666666667,12.582820833333335,2006,5,Spring
2006-05-22,20.782638888888886,12.133333333333336,27.82222222222222,20.75810185185185,0.6366666666666666,7.552241666666667,1013.4804166666667,12.4131,2006,5,Spring
2006-05-23,23.3412037037037,15.511111111111113,30.944444444444443,23.246990740740742,0.6095833333333334,8.6356375,1014.7391666666667,11.883141666666667,2006,5,Spring
2006-05-24,17.89513888888889,12.68888888888889,23.09444444444444,17.89513888888889,0.7687499999999999,17.915945833333335,1017.6025,11.716104166666668,2006,5,Spring
2006-05-25,15.51296296296296,10.75,21.11111111111111,15.51296296296296,0.7025,9.160229166666667,1021.1695833333333,12.187029166666667,2006,5,Spring
2006-05-26,17.269675925925927,10.633333333333333,22.29444444444444,17.269675925925927,0.6974999999999999,8.407554166666666,1020.4266666666667,12.278933333333333,2006,5,Spring
2006-05-27,18.58564814814815,14.883333333333333,22.73333333333333,18.58564814814815,0.685,18.50695,1018.1291666666666,12.547266666666667,2006,5,Spring
2006-05-28,18.31203703703704,13.961111111111112,25.91666666666667,18.31203703703704,0.7695833333333333,11.64835,1014.305,11.233775000000001,2006,5,Spring
2006-05-29,14.004861111111111,10.783333333333331,17.17777777777778,14.004861111111111,0.8591666666666667,9.652620833333334,1012.1091666666666,11.345133333333335,2006,5,Spring
2006-05-30,11.269907407407407,9.97777777777778,14.561111111111112,11.121296296296295,0.9229166666666666,11.388066666666667,1003.18375,9.936383333333334,2006,5,Spring
2006-05-31,11.20925925925926,7.277777777777778,16.133333333333333,10.408796296296297,0.7616666666666667,16.94525,1010.3533333333334,12.481525,2006,5,Spring
2006-06-01,13.07314814814815,5.699999999999999,17.805555555555557,12.852083333333333,0.6670833333333334,8.548429166666667,1016.09125,12.021333333333333,2006,6,Summer
2006-06-02,11.383333333333333,9.97777777777778,14.538888888888891,11.171527777777778,0.92875,17.102225,1011.0575,10.721258333333333,2006,6,Summer
2006-06-03,12.22037037037037,9.97777777777778,15.094444444444449,12.144212962962962,0.8766666666666666,8.529645833333333,1013.94875,12.4593875,2006,6,Summer
2006-06-04,12.162962962962963,10.272222222222224,13.788888888888888,12.162962962962963,0.9354166666666667,10.005479166666667,1013.2358333333333,8.741629166666668,2006,6,Summer
2006-06-05,12.426851851851852,7.777777777777778,17.36111111111111,11.823148148148148,0.7191666666666667,15.336591666666669,1019.0420833333333,12.003220833333332,2006,6,Summer
2006-06-06,13.886342592592591,5.677777777777777,19.86111111111111,13.886342592592591,0.71625,7.765566666666667,1020.7954166666667,11.3686125,2006,6,Summer
2006-06-07,13.28888888888889,10.555555555555555,16.022222222222226,13.28888888888889,0.8458333333333333,12.347358333333334,1021.7312499999999,12.725708333333335,2006,6,Summer
2006-06-08,13.387268518518518,12.022222222222222,16.36111111111111,13.387268518518518,0.7620833333333333,13.100704166666667,1023.77375,12.307108333333334,2006,6,Summer
2006-06-09,15.483333333333333,10.705555555555556,20.98333333333333,15.483333333333333,0.6729166666666666,7.899733333333334,1022.235,12.270883333333332,2006,6,Summer
2006-06-10,11.251157407407407,7.899999999999999,13.711111111111112,11.114583333333334,0.9041666666666667,8.041279166666667,1019.8491666666667,11.865029166666666,2006,6,Summer
2006-06-11,14.418750000000001,5.5777777777777775,22.17777777777778,14.379398148148148,0.8245833333333333,5.0896125,1026.36625,9.7223875,2006,6,Summer
2006-06-12,18.579398148148147,9.927777777777775,25.0,18.579398148148147,0.7095833333333333,6.911595833333333,1025.21125,10.279179166666667,2006,6,Summer
2006-06-13,18.391435185185184,11.594444444444443,23.83888888888889,18.391435185185184,0.6604166666666667,10.621975,1021.215,11.916683333333333,2006,6,Summer
2006-06-14,17.457175925925927,9.86111111111111,22.84444444444445,17.457175925925927,0.6833333333333332,7.5126625,1017.2345833333334,12.306437500000001,2006,6,Summer
2006-06-15,18.942592592592593,10.172222222222224,25.161111111111115,18.942592592592593,0.6795833333333333,8.343154166666666,1017.88375,12.1816625,2006,6,Summer
2006-06-16,21.848842592592593,13.15,28.911111111111115,21.671064814814812,0.6291666666666667,4.166545833333333,1017.9195833333333,12.0589,2006,6,Summer
2006-06-17,23.775000000000002,14.716666666666669,30.07222222222222,23.81226851851852,0.6629166666666667,6.774075,1017.1029166666667,11.693966666666666,2006,6,Summer
2006-06-18,24.166666666666668,17.733333333333334,29.95,24.607407407407408,0.7329166666666667,4.394629166666667,1017.6925,11.949554166666667,2006,6,Summer
2006-06-19,25.27060185185185,18.33333333333333,31.161111111111115,25.795370370370367,0.6954166666666667,6.9069,1015.6504166666667,10.439508333333334,2006,6,Summer
